"X.0.012.6","X.0.012675675675675676","X0.024","X.0.0942105263157895","X0.6105068493150686","X11.725","X.0.018.3","X0.012.1","X0.026.3","X0.102","inactive"
"-0.006","-0.0030405405405405416","-0.009","0.05149999999999997","0.682958904109589","14.529","-0.011","0.003","0.032","0.091","inactive"
"-0.011","-0.012851351351351351","-0.006","0.14984210526315767","0.7896849315068492","12.804","-0.020","-0.002","0.012","0.101","inactive"
"0.001","0.011405405405405408","0.018","0.6268684210526313","0.9573013698630136","16.672","0.002","-0.037","0.040","0.100","inactive"
"-0.011","-0.009432432432432435","-0.015","0.48568421052631594","0.8324520547945206","13.317","-0.019","0.003","0.025","0.104","inactive"
"-0.018","-0.0267027027027027","0.019","1.9176052631578948","0.31556164383561625","9.896","-0.036","-0.002","-0.001","0.096","inactive"
"-0.009","-0.0024999999999999996","-0.018","0.43176315789473674","0.7539999999999999","13.688","-0.013","0.004","0.031","0.104","inactive"
"-0.012","-0.01693243243243243","0.001","0.3024473684210526","0.4862465753424658","12.296","-0.024","-0.002","0.007","0.101","inactive"
"-0.017","-0.015675675675675675","0.028","0.9455526315789475","0.5334520547945205","10.495","-0.016","0.007","0.027","0.100","inactive"
"-0.008","-0.005189189189189188","-0.013","0.5207105263157894","0.7891780821917808","13.662","-0.009","0.007","0.038","0.105","inactive"
"-0.009","-0.008472972972972975","-0.012","0.6394999999999998","0.8208493150684932","13.465","-0.008","0.008","0.039","0.105","inactive"
"-0.002","0.007756756756756761","-0.005","0.3826315789473686","0.8854657534246575","16.806","-0.018","-0.016","0.032","0.083","inactive"
"-0.001","0.00822972972972973","0.010","0.6970263157894735","1.037205479452055","16.112","-0.001","0.006","0.036","0.099","inactive"
"-0.017","-0.021229729729729727","0.037","1.701078947368421","0.5044109589041097","9.944","-0.027","-0.001","0.003","0.096","inactive"
"-0.011","-0.011837837837837843","0.001","1.0857368421052631","1.1468219178082184","12.997","-0.016","0.004","0.018","0.103","inactive"
"-0.015","-0.015918918918918914","0.024","1.3523684210526319","0.8609178082191784","11.506","-0.020","0.003","0.015","0.099","inactive"
"-0.009","-0.008918918918918921","-0.013","0.727578947368421","1.0563424657534244","13.699","-0.014","0.003","0.020","0.105","inactive"
"-0.018","-0.031824324324324325","0.038","1.7421578947368423","-0.1951643835616438","9.968","-0.034","-0.006","-0.024","-0.070","inactive"
"-0.002","0.007364864864864865","0.008","1.018184210526316","1.1241369863013697","15.806","-0.000","0.008","0.040","0.097","inactive"
"-0.004","0.001364864864864864","-0.002","1.3818157894736842","1.0004383561643837","14.954","-0.004","0.006","0.036","0.095","inactive"
"-0.009","-0.003445945945945946","-0.008","0.6541578947368422","0.7226575342465753","13.264","-0.004","0.011","0.042","0.105","inactive"
"-0.003","0.008405405405405407","0.007","1.207","1.1975205479452053","15.640","-0.000","0.007","0.042","0.097","inactive"
"-0.003","0.004148648648648648","0.002","1.0125526315789475","1.0782602739726026","15.401","-0.003","0.007","0.037","0.096","inactive"
"-0.010","-0.008202702702702706","-0.009","0.8116578947368421","1.0328219178082192","13.273","-0.012","0.005","0.025","0.104","inactive"
"-0.015","-0.013202702702702707","0.021","1.0037105263157893","0.7556575342465754","11.465","-0.014","0.009","0.030","0.101","inactive"
"-0.017","-0.018081081081081075","0.036","1.1531578947368422","0.5227945205479452","10.111","-0.019","0.007","0.025","0.099","inactive"
"-0.006","-0.0015810810810810822","-0.006","0.45876315789473693","0.7634931506849315","14.240","-0.006","0.006","0.036","0.093","inactive"
"-0.002","0.006689189189189188","0.008","1.0013684210526315","1.1139178082191779","15.732","-0.000","0.008","0.040","0.097","inactive"
"-0.006","-0.0011081081081081073","-0.004","0.8487894736842104","1.0405890410958907","14.388","-0.004","0.009","0.043","0.107","inactive"
"-0.011","-0.01321621621621622","0.003","0.7973421052631579","0.8494931506849314","12.516","-0.017","0.002","0.015","0.102","inactive"
"-0.011","-0.013081081081081082","0.004","0.7982631578947369","0.8707945205479454","12.657","-0.017","0.002","0.016","0.102","inactive"
"-0.004","-0.0025135135135135114","-0.005","1.106684210526316","1.107958904109589","15.191","-0.006","0.005","0.032","0.093","inactive"
"-0.006","-0.0020540540540540547","-0.017","0.6825789473684211","1.1257534246575343","14.259","-0.012","0.003","0.023","0.092","inactive"
"-0.013","-0.017783783783783775","0.013","1.086815789473684","0.9353424657534247","12.139","-0.024","-0.001","0.006","0.101","inactive"
"-0.009","-0.006148648648648651","-0.017","0.9346052631578947","1.361917808219178","14.052","-0.011","0.005","0.029","0.105","inactive"
"-0.014","-0.017567567567567565","0.022","0.9117894736842106","0.6148219178082189","11.378","-0.019","0.003","0.016","0.100","inactive"
"-0.017","-0.026067567567567555","0.022","1.1878947368421053","0.27161643835616434","11.133","-0.037","-0.006","-0.016","0.101","inactive"
"-0.009","-0.007986486486486487","-0.004","0.8503157894736841","1.0358082191780822","13.108","-0.012","0.006","0.027","0.104","inactive"
"0.004","0.016418918918918925","0.027","0.8746052631578948","1.0963835616438355","17.436","0.006","-0.031","0.043","0.102","inactive"
"-0.014","-0.012810810810810817","0.009","0.642","0.4102054794520548","11.180","-0.015","0.006","0.027","0.096","inactive"
"-0.016","-0.024797297297297297","0.025","1.9093157894736839","0.45161643835616444","10.240","-0.032","-0.005","-0.010","0.093","inactive"
"-0.008","-0.00898648648648649","-0.016","0.6823947368421053","0.916068493150685","13.290","-0.011","0.006","0.027","0.102","inactive"
"-0.013","-0.012000000000000004","0.016","0.9472894736842106","0.8286027397260273","11.881","-0.014","0.008","0.029","0.103","inactive"
"-0.018","-0.029729729729729724","0.027","1.101578947368421","0.12191780821917804","10.260","-0.039","-0.011","-0.025","0.097","inactive"
"-0.013","-0.014702702702702701","0.012","0.898","0.7083150684931505","11.843","-0.021","0.001","0.009","0.100","inactive"
"-0.014","-0.012513513513513517","0.005","0.5731315789473685","0.4482602739726027","10.953","-0.014","0.007","0.030","0.093","inactive"
"-0.012","-0.016648648648648644","0.008","0.8894473684210527","0.7995068493150684","12.952","-0.022","-0.001","0.004","0.100","inactive"
"-0.007","-0.00933783783783784","0.001","1.0164473684210527","0.9139452054794521","12.954","-0.005","0.012","0.040","0.105","inactive"
"-0.009","-0.010081081081081085","-0.007","0.7495263157894737","0.9528356164383562","13.323","-0.014","0.003","0.021","0.104","inactive"
"-0.028","-0.0397972972972973","0.077","4.117473684210526","0.7678904109589041","3.142","-0.041","-0.012","-0.006","-0.100","inactive"
"-0.011","-0.01360810810810811","0.004","0.7481315789473684","0.811904109589041","12.605","-0.017","0.003","0.017","0.102","inactive"
"-0.011","-0.012662162162162163","-0.011","0.28584210526315806","0.7434109589041094","12.729","-0.022","-0.002","0.012","0.101","inactive"
"-0.005","-0.0015270270270270278","-0.002","0.6971842105263157","1.1077260273972602","15.224","-0.007","0.009","0.037","0.094","inactive"
"-0.010","-0.008797297297297297","-0.015","0.7585263157894736","1.0669178082191777","13.682","-0.018","0.001","0.025","0.102","inactive"
"-0.023","-0.04127027027027027","0.022","1.3651578947368421","0.4103698630136989","8.271","-0.046","0.004","0.012","-0.070","inactive"
"-0.012","-0.01413513513513514","-0.008","0.15784210526315784","0.5538767123287673","12.880","-0.024","0.000","0.014","0.104","inactive"
"-0.008","-0.003783783783783784","-0.010","0.24734210526315792","0.69686301369863","14.370","-0.012","0.005","0.041","0.105","inactive"
"-0.012","-0.016202702702702697","0.002","0.41392105263157897","0.5733835616438354","12.333","-0.023","-0.002","0.009","0.099","inactive"
"-0.019","-0.03089189189189189","0.020","1.0012105263157896","-0.2797397260273972","9.292","-0.041","-0.015","-0.022","0.092","inactive"
"-0.010","-0.012432432432432434","-0.003","0.8279210526315789","0.7398767123287671","12.976","-0.021","-0.004","0.012","0.099","inactive"
"-0.023","-0.047472972972972975","0.032","2.083815789473684","-0.13945205479452047","7.360","-0.059","-0.035","-0.062","-0.104","inactive"
"-0.018","-0.026972972972972974","0.017","1.1503947368421052","0.06856164383561647","10.318","-0.038","-0.003","-0.009","0.098","inactive"
"-0.008","-0.002594594594594594","-0.009","0.2929736842105263","0.8193561643835616","14.005","-0.003","0.009","0.026","0.109","inactive"
"-0.011","-0.011783783783783789","-0.011","0.2344736842105263","0.6263150684931507","13.047","-0.020","-0.001","0.018","0.101","inactive"
"0.005","0.017297297297297298","0.032","-0.09447368421052643","0.7034383561643837","17.760","0.006","-0.030","0.042","0.103","inactive"
"-0.015","-0.017635135135135135","0.015","-0.2401052631578946","0.3895068493150685","11.302","-0.025","-0.001","0.010","0.097","inactive"
"-0.007","-0.0015540540540540531","-0.013","0.21405263157894733","0.7889589041095889","14.097","-0.011","0.006","0.032","0.106","inactive"
"-0.014","-0.02324324324324324","0.011","1.3099210526315792","0.38030136986301366","11.072","-0.030","-0.001","0.002","0.098","inactive"
"0.004","0.01612162162162162","0.027","0.5353947368421051","0.8768630136986301","17.233","0.006","-0.031","0.045","0.102","inactive"
"-0.006","-0.0073243243243243245","-0.004","0.437105263157895","0.8376027397260273","15.181","-0.016","0.008","0.040","0.093","inactive"
"-0.020","-0.01831081081081081","0.046","0.8891578947368423","0.30261643835616436","7.950","-0.017","0.008","0.026","0.092","inactive"
"-0.000","0.009432432432432433","0.015","0.9978947368421055","1.4297397260273965","16.727","0.002","-0.040","0.041","0.100","inactive"
"-0.005","-0.0022837837837837833","-0.007","0.8314999999999998","1.083945205479452","14.936","-0.006","0.007","0.034","0.108","inactive"
"-0.010","-0.00668918918918919","-0.018","0.3016842105263158","0.7940273972602738","13.358","-0.013","0.005","0.034","0.103","inactive"
"-0.014","-0.013337837837837839","0.009","0.6769210526315789","0.689958904109589","12.203","-0.019","0.003","0.024","0.101","inactive"
"-0.002","0.001972972972972973","0.006","0.14963157894736856","1.0432191780821918","15.832","-0.009","0.010","0.041","0.097","inactive"
"-0.006","2.702702702702622e-5","-0.013","0.47789473684210526","1.024013698630137","14.400","-0.011","0.003","0.027","0.091","inactive"
"0.004","0.015135135135135133","0.022","0.30710526315789477","0.7808219178082192","17.531","0.002","-0.040","0.039","0.099","inactive"
"-0.009","-0.008500000000000002","-0.021","0.4688947368421053","0.9303835616438355","13.567","-0.018","0.007","0.031","0.104","inactive"
"-0.013","-0.014121621621621618","-0.001","0.4226578947368421","0.6928630136986303","12.439","-0.021","0.003","0.017","0.101","inactive"
"-0.008","-0.007891891891891894","-0.023","0.4621052631578948","0.9535068493150685","13.771","-0.016","0.001","0.023","0.104","inactive"
"-0.008","-6.891891891891892e-4","-0.016","0.3690789473684211","0.9240136986301373","14.066","-0.011","0.003","0.029","0.104","inactive"
"-0.011","-0.011891891891891897","0.001","0.6232105263157894","0.8218630136986302","12.652","-0.020","-0.001","0.016","0.099","inactive"
"0.005","0.01725675675675676","0.033","0.3323947368421054","0.8568493150684932","17.881","0.007","-0.030","0.043","0.105","inactive"
"-0.008","-0.005189189189189188","-0.014","0.618578947368421","0.8075616438356166","13.532","-0.009","0.006","0.038","0.104","inactive"
"-0.028","-0.05475675675675674","0.063","4.350552631578947","0.1734383561643835","2.447","-0.061","-0.034","-0.051","-0.120","inactive"
"-0.005","-7.162162162162172e-4","-0.005","0.4025526315789471","0.840315068493151","15.042","-0.008","0.003","0.030","0.093","inactive"
"-0.015","-0.011243243243243247","-0.024","0.29578947368421066","0.7873150684931506","12.887","-0.050","-0.050","-0.004","0.074","inactive"
"-0.012","-0.005067567567567569","-0.059","0.23252631578947364","0.9044931506849312","16.005","-0.064","-0.090","-0.030","0.031","inactive"
"-0.008","-0.0017567567567567557","-0.017","0.7117631578947369","1.140369863013699","14.018","-0.010","0.004","0.027","0.106","inactive"
"-0.007","-0.003635135135135134","-0.014","1.1158157894736842","1.1739178082191777","14.317","-0.009","0.003","0.035","0.104","inactive"
"-0.005","-7.432432432432433e-4","-0.005","1.1759736842105264","1.2797671232876717","14.944","-0.003","0.008","0.038","0.107","inactive"
"-0.005","-3.3783783783783965e-4","-0.004","0.9182631578947368","0.9881917808219177","14.941","-0.006","0.007","0.033","0.093","inactive"
"-0.029","-0.05206756756756756","0.076","4.529710526315789","0.30121917808219173","2.692","-0.061","-0.024","-0.019","-0.121","inactive"
"-0.014","-0.01608108108108108","0.022","0.807657894736842","0.5685342465753425","11.062","-0.016","0.009","0.028","0.102","inactive"
"-0.000","0.008445945945945946","0.012","0.9179736842105262","1.1944520547945203","16.060","0.001","0.007","0.038","0.098","inactive"
"-0.014","-0.013405405405405408","0.009","0.6177894736842106","0.6161643835616438","11.880","-0.020","0.002","0.022","0.100","inactive"
"-0.008","-0.003108108108108108","-0.016","0.6828947368421051","1.065095890410959","13.737","-0.014","0.001","0.023","0.103","inactive"
"-0.001","0.009229729729729729","0.011","0.8177368421052632","1.1188767123287675","16.072","0.000","0.007","0.039","0.100","inactive"
"-0.009","-0.0027162162162162173","-0.012","0.7006578947368419","1.0082876712328763","13.513","-0.013","0.002","0.027","0.104","inactive"
"-0.008","-6.081081081081079e-4","-0.016","0.6837894736842105","1.1502328767123295","14.291","-0.013","-0.000","0.018","0.102","inactive"
"-0.014","-0.017256756756756756","0.015","0.7326842105263158","0.6450684931506849","12.038","-0.019","0.003","0.007","0.105","inactive"
"-0.004","0.005324324324324324","0.003","1.0563421052631579","0.862945205479452","14.849","-0.003","0.007","0.043","0.096","inactive"
"-0.002","0.008608108108108109","0.010","0.9401578947368421","1.180753424657534","16.111","0.001","0.007","0.039","0.098","inactive"
"-0.012","-0.00864864864864865","0.011","0.963421052631579","0.8407260273972603","12.248","-0.009","0.010","0.036","0.102","inactive"
"-0.011","-0.015675675675675668","-0.000","0.7289473684210526","0.8930273972602742","13.334","-0.023","-0.004","0.007","0.101","inactive"
"-0.007","-0.004000000000000001","-0.008","1.4093947368421054","0.9783424657534247","14.389","-0.006","0.011","0.043","0.110","inactive"
"?","?","?","?","?","?","?","?","?","?","inactive"
"0.005","0.018702702702702703","0.037","0.8861842105263157","1.1875753424657534","18.433","0.011","-0.026","0.044","0.107","inactive"
"-0.011","-0.007418918918918921","-0.003","1.0406842105263159","1.1188904109589046","13.118","-0.012","0.006","0.030","0.104","inactive"
"-0.020","-0.024554054054054048","0.047","0.9189999999999999","0.3981232876712328","8.339","-0.022","0.005","0.020","0.095","inactive"
"-0.004","8.108108108108097e-4","-0.003","1.012342105263158","1.0213698630136985","15.047","-0.005","0.005","0.032","0.094","inactive"
"-0.015","-0.022310810810810804","0.028","0.9301842105263158","0.49719178082191784","10.553","-0.027","-0.005","-0.009","0.095","inactive"
"-0.011","-0.008945945945945949","-0.004","0.7429736842105263","0.8883424657534247","13.104","-0.013","0.005","0.029","0.104","inactive"
"-0.014","-0.021648648648648648","0.020","1.8567894736842108","0.6185205479452055","11.334","-0.030","-0.006","-0.014","0.096","inactive"
